status,size,method,path,user_agent,hour_of_day
404,333,0,1,54,20
404,338,0,0,54,20
304,0,0,0,54,20
404,339,0,0,54,20
304,0,0,0,54,20
304,0,0,0,54,20
404,324,0,0,54,21
404,336,0,0,54,21
404,337,0,0,54,21
404,336,0,0,54,21
404,333,0,0,54,21
404,336,0,0,54,21
404,338,0,0,54,21
404,336,0,0,54,21
404,333,0,0,54,21
200,2576,0,1,132,21
200,1768,0,1,26,21
200,1768,0,1,11,21
404,318,0,1,66,21
304,0,0,1,66,21
304,0,0,1,66,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,0,54,21
404,319,0,0,54,21
304,0,0,1,66,21
404,332,0,0,54,21
404,331,0,0,54,21
404,333,0,0,54,21
404,331,0,0,54,21
404,328,0,0,54,21
304,0,0,1,66,21
200,85619205,0,0,22,21
200,2576,0,1,132,21
304,0,0,0,53,21
304,0,0,0,53,21
200,951,0,1,132,21
304,0,0,0,53,21
200,2582,0,1,132,21
304,0,0,0,53,21
404,319,0,0,53,21
200,2592,0,0,132,21
404,332,0,0,53,21
404,331,0,0,53,21
404,333,0,0,53,21
404,331,0,0,53,21
404,328,0,0,53,21
200,26318005,0,1,90,21
304,0,0,1,54,21
304,0,0,1,54,21
304,0,0,1,54,21
304,0,0,1,54,21
404,324,0,1,54,21
404,337,0,1,54,21
404,336,0,1,54,21
404,338,0,1,54,21
404,336,0,1,54,21
404,333,0,1,54,21
304,0,0,1,49,21
404,318,0,0,66,21
304,0,0,1,49,21
304,0,0,0,66,21
304,0,0,1,49,21
304,0,0,0,66,21
304,0,0,0,66,21
304,0,0,1,49,21
404,324,0,1,49,21
404,337,0,0,66,21
404,336,0,0,66,21
404,337,0,1,49,21
404,338,0,0,66,21
404,336,0,1,49,21
404,336,0,0,66,21
404,333,0,0,66,21
404,338,0,1,49,21
404,336,0,1,49,21
404,333,0,1,49,21
304,0,0,0,64,21
304,0,0,0,64,21
304,0,0,0,64,21
404,332,0,0,64,21
404,331,0,0,64,21
404,333,0,0,64,21
404,331,0,0,64,21
404,328,0,0,64,21
304,0,0,1,54,21
304,0,0,1,54,21
304,0,0,1,54,21
304,0,0,1,54,21
404,324,0,1,54,21
404,337,0,1,54,21
404,336,0,1,54,21
404,338,0,1,54,21
404,336,0,1,54,21
404,333,0,1,54,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,0,54,21
404,324,0,0,54,21
200,26930866,0,1,32,21
404,337,0,0,54,21
404,336,0,0,54,21
404,338,0,0,54,21
404,336,0,0,54,21
404,333,0,0,54,21
200,1768,0,1,112,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,0,54,21
304,0,0,1,53,21
404,324,0,0,54,21
304,0,0,1,53,21
404,340,0,0,54,21
404,337,0,0,54,21
304,0,0,1,53,21
404,339,0,0,54,21
404,318,0,0,66,21
404,336,0,0,54,21
304,0,0,1,53,21
404,324,0,1,53,21
404,341,0,0,54,21
404,338,0,0,54,21
404,339,0,0,54,21
404,337,0,1,53,21
404,336,0,0,54,22
404,336,0,0,54,22
200,490,0,0,66,22
404,336,0,1,53,22
404,333,0,0,54,22
404,338,0,1,53,22
404,336,0,1,53,22
304,0,0,0,66,22
404,333,0,1,53,22
404,346,0,0,66,22
404,345,0,0,66,22
404,337,0,0,66,22
404,340,0,0,66,22
404,339,0,0,66,22
200,1768,0,1,112,22
404,338,0,0,66,22
304,0,0,1,64,22
304,0,0,0,64,22
304,0,0,1,64,22
404,336,0,0,66,22
304,0,0,0,64,22
304,0,0,1,64,22
404,339,0,0,66,22
404,340,0,1,64,22
404,337,0,1,64,22
404,338,0,0,66,22
304,0,0,0,64,22
404,335,0,0,64,22
404,332,0,0,64,22
404,337,0,0,66,22
404,339,0,1,64,22
200,1108666,0,2,19,22
304,0,0,0,54,22
304,0,0,0,54,22
304,0,0,0,54,22
404,336,0,1,64,22
304,0,0,0,54,22
404,324,0,0,54,22
404,340,0,0,54,22
404,337,0,0,54,22
404,339,0,0,54,22
404,336,0,0,54,22
404,338,0,0,66,22
404,341,0,0,54,22
404,334,0,0,64,22
404,338,0,0,54,22
404,339,0,0,54,22
404,336,0,0,54,22
404,336,0,0,54,22
404,333,0,0,54,22
404,331,0,0,64,22
404,341,0,1,64,22
404,318,0,1,66,22
404,341,0,0,66,22
404,313,0,0,66,22
304,0,0,1,66,22
304,0,0,0,66,22
304,0,0,1,66,22
304,0,0,0,66,22
304,0,0,1,66,22
304,0,0,1,66,22
404,338,0,1,64,22
404,340,0,1,66,22
404,337,0,1,66,22
304,0,0,0,66,22
304,0,0,0,66,22
404,335,0,0,66,22
404,332,0,0,66,22
404,339,0,1,66,22
404,336,0,0,64,22
404,336,0,1,66,22
404,334,0,0,66,22
404,331,0,0,66,22
404,341,0,1,66,22
404,340,0,0,66,22
404,333,0,0,64,22
404,338,0,1,66,22
200,19106185,0,1,129,22
404,336,0,0,66,22
404,333,0,0,66,22
404,339,0,1,66,22
404,336,0,1,66,22
404,339,0,1,64,22
404,334,0,0,66,22
404,331,0,0,66,22
404,336,0,1,66,22
404,333,0,1,66,22
404,336,0,1,64,22
404,339,0,0,66,22
404,331,0,0,66,22
404,328,0,0,66,22
200,2578,0,1,132,22
404,334,0,0,64,22
404,331,0,0,64,22
404,336,0,0,66,22
404,336,0,1,64,22
304,0,0,0,54,22
304,0,0,0,54,22
404,333,0,1,64,22
304,0,0,0,54,22
404,339,0,0,66,22
404,331,0,0,64,22
304,0,0,0,54,22
404,324,0,0,54,22
404,328,0,0,64,22
404,337,0,0,54,22
404,336,0,0,54,22
304,0,0,0,66,22
404,338,0,0,54,22
404,336,0,0,54,22
304,0,0,0,66,22
200,2582,0,1,128,22
404,333,0,0,54,22
404,333,0,0,66,22
200,2575,0,0,128,22
404,336,0,0,66,22
304,0,0,0,55,22
304,0,0,0,55,22
304,0,0,0,55,22
304,0,0,0,55,22
404,319,0,0,55,22
404,332,0,0,55,22
304,0,0,0,55,22
304,0,0,1,55,22
304,0,0,0,55,22
404,331,0,0,55,22
304,0,0,0,55,23
304,0,0,1,55,23
404,333,0,0,55,23
404,331,0,0,55,23
304,0,0,0,55,23
404,328,0,0,55,23
304,0,0,1,55,23
304,0,0,1,55,23
304,0,0,0,55,23
304,0,0,0,55,23
404,324,0,1,55,23
304,0,0,1,64,23
304,0,0,0,55,23
304,0,0,0,55,23
404,324,0,0,55,23
404,319,0,0,55,23
304,0,0,1,64,23
404,332,0,0,55,23
304,0,0,1,64,23
304,0,0,1,64,23
404,340,0,1,64,23
304,0,0,0,64,23
404,337,0,1,55,23
200,2576,0,1,132,23
404,336,0,1,55,23
404,337,0,0,55,23
404,331,0,0,55,23
404,336,0,0,55,23
404,338,0,1,55,23
404,337,0,1,64,23
304,0,0,1,64,23
404,333,0,0,55,23
304,0,0,0,64,23
200,1768,0,1,26,23
404,338,0,0,55,23
304,0,0,1,64,23
404,318,0,1,66,23
304,0,0,1,50,23
304,0,0,0,50,23
404,339,0,1,64,23
304,0,0,1,50,23
304,0,0,0,50,23
404,336,0,1,55,23
404,340,0,1,64,23
304,0,0,1,66,23
404,336,0,1,64,23
404,331,0,0,55,23
200,2592,0,0,132,23
404,337,0,1,64,23
304,0,0,1,66,23
304,0,0,1,50,23
404,336,0,0,55,23
304,0,0,0,64,23
304,0,0,1,50,23
404,341,0,1,64,23
404,324,0,1,50,23
304,0,0,0,50,23
304,0,0,0,50,23
404,319,0,0,50,23
404,337,0,1,50,23
404,340,0,1,50,23
304,0,0,1,66,23
404,333,0,1,55,23
404,335,0,0,64,23
404,332,0,0,50,23
404,339,0,1,50,23
404,335,0,0,50,23
404,336,0,1,50,23
404,338,0,1,64,23
404,331,0,0,50,23
404,332,0,0,64,23
404,328,0,0,55,23
404,334,0,0,50,23
404,341,0,1,50,23
304,0,0,1,66,23
404,338,0,1,50,23
404,336,0,0,50,23
404,339,0,1,64,23
404,333,0,0,50,23
404,339,0,1,64,23
404,333,0,0,55,23
404,336,0,1,50,23
404,339,0,1,50,23
404,334,0,0,50,23
404,337,0,1,66,23
404,331,0,0,50,23
404,336,0,1,50,23
404,336,0,1,64,23
404,336,0,1,64,23
404,333,0,1,50,23
404,331,0,0,50,23
404,328,0,0,50,23
404,334,0,0,64,23
404,337,0,1,66,23
404,331,0,0,64,23
404,336,0,1,64,23
404,336,0,1,66,23
404,333,0,1,64,23
404,341,0,1,64,23
404,336,0,1,66,23
200,26318005,0,1,90,23
404,338,0,1,64,23
404,336,0,0,64,23
404,338,0,1,66,23
200,951,0,1,133,23
404,333,0,0,64,23
404,338,0,1,66,23
404,318,0,0,66,23
404,339,0,1,64,23
304,0,0,0,66,23
404,336,0,1,66,23
404,336,0,1,64,23
304,0,0,0,66,23
404,334,0,0,64,23
404,336,0,1,66,23
304,0,0,0,66,23
404,331,0,0,64,23
304,0,0,0,66,23
404,333,0,1,66,23
404,336,0,1,64,23
404,340,0,0,66,23
404,333,0,1,66,23
404,333,0,1,64,23
304,0,0,0,64,23
404,337,0,0,66,0
404,331,0,0,64,0
304,0,0,1,64,0
404,339,0,0,66,0
304,0,0,0,54,0
404,328,0,0,64,0
304,0,0,0,64,0
404,336,0,0,66,0
304,0,0,0,54,0
304,0,0,1,64,0
304,0,0,0,54,0
404,341,0,0,66,0
304,0,0,0,64,0
304,0,0,0,54,0
404,324,0,0,54,0
404,338,0,0,66,0
404,332,0,0,64,0
404,340,0,0,54,0
404,339,0,0,66,0
304,0,0,1,64,0
404,337,0,0,54,0
404,336,0,0,66,0
404,337,0,1,64,0
404,339,0,0,54,0
404,331,0,0,64,0
404,336,0,0,66,0
404,336,0,0,54,0
404,336,0,1,64,0
404,333,0,0,66,0
404,341,0,0,54,0
404,333,0,0,64,0
404,338,0,0,54,0
404,339,0,0,54,0
404,338,0,1,64,0
404,336,0,0,54,0
404,331,0,0,64,0
404,336,0,0,54,0
404,333,0,0,54,0
404,336,0,1,64,0
200,1768,0,1,22,0
404,328,0,0,64,0
404,333,0,1,64,0
404,318,0,0,66,0
304,0,0,0,66,0
304,0,0,0,66,0
304,0,0,0,66,0
404,337,0,0,66,0
404,336,0,0,66,0
404,338,0,0,66,0
404,336,0,0,66,0
200,85619205,0,0,13,0
404,333,0,0,66,0
200,2592,0,0,132,0
200,2576,0,1,132,0
304,0,0,1,64,0
304,0,0,0,64,0
304,0,0,1,64,0
304,0,0,0,64,0
304,0,0,1,64,0
304,0,0,0,54,0
304,0,0,1,54,0
404,340,0,1,64,0
304,0,0,1,54,0
404,337,0,1,64,0
304,0,0,0,54,0
304,0,0,0,64,0
304,0,0,1,54,0
304,0,0,1,54,0
404,335,0,0,64,0
404,324,0,1,54,0
304,0,0,0,54,0
304,0,0,0,54,0
404,332,0,0,64,0
404,319,0,0,54,0
404,339,0,1,64,0
404,337,0,1,54,0
404,336,0,1,64,0
404,332,0,0,54,0
404,334,0,0,64,0
200,2576,0,1,132,0
404,336,0,1,54,0
404,331,0,0,64,0
404,331,0,0,54,0
404,341,0,1,64,0
404,338,0,1,54,0
404,338,0,1,64,0
404,333,0,0,54,0
404,336,0,0,64,0
404,333,0,0,64,0
404,339,0,1,64,0
404,336,0,1,54,0
200,2592,0,0,132,0
404,336,0,1,64,0
404,331,0,0,54,0
404,334,0,0,64,0
404,333,0,1,54,0
404,331,0,0,64,0
404,328,0,0,54,0
404,336,0,1,64,0
404,333,0,1,64,0
404,331,0,0,64,0
404,328,0,0,64,0
200,951,0,1,132,0
304,0,0,0,64,0
304,0,0,0,64,0
304,0,0,0,64,0
200,2576,0,1,132,0
404,332,0,0,64,0
404,331,0,0,64,0
404,333,0,0,64,0
404,331,0,0,64,0
404,318,0,0,66,0
404,328,0,0,64,0
304,0,0,0,66,0
304,0,0,0,66,1
304,0,0,0,66,1
404,337,0,0,66,1
404,336,0,0,66,1
404,338,0,0,66,1
404,336,0,0,66,1
404,333,0,0,66,1
403,0,1,1,110,1
200,1768,0,1,26,1
200,2573,0,0,132,1
200,17632,0,0,128,1
304,0,0,0,46,1
304,0,0,0,46,1
304,0,0,0,46,1
304,0,0,0,46,1
404,319,0,0,46,1
404,335,0,0,46,1
404,332,0,0,46,1
404,334,0,0,46,1
404,331,0,0,46,1
404,336,0,0,46,1
404,333,0,0,46,1
304,0,0,0,55,1
404,334,0,0,46,1
304,0,0,0,55,1
404,331,0,0,46,1
304,0,0,0,55,1
304,0,0,0,55,1
404,331,0,0,46,1
404,319,0,0,55,1
404,328,0,0,46,1
404,335,0,0,55,1
404,332,0,0,55,1
404,334,0,0,55,1
404,331,0,0,55,1
404,336,0,0,55,1
404,333,0,0,55,1
404,334,0,0,55,1
304,0,0,1,49,1
404,331,0,0,55,1
404,331,0,0,55,1
304,0,0,1,49,1
404,328,0,0,55,1
304,0,0,1,49,1
304,0,0,1,49,1
404,324,0,1,49,1
404,340,0,1,49,1
404,337,0,1,49,1
404,339,0,1,49,1
404,336,0,1,49,1
200,2592,0,0,132,1
404,341,0,1,49,1
404,338,0,1,49,1
404,339,0,1,49,1
404,336,0,1,49,1
404,336,0,1,49,1
404,333,0,1,49,1
200,1768,0,1,26,1
200,85619205,0,0,26,1
200,2592,0,0,133,1
200,951,0,1,129,1
304,0,0,0,54,1
304,0,0,0,54,1
304,0,0,0,54,1
304,0,0,0,54,1
404,324,0,0,54,1
404,340,0,0,54,1
404,337,0,0,54,1
404,339,0,0,54,1
404,336,0,0,54,1
404,341,0,0,54,1
404,338,0,0,54,1
404,339,0,0,54,1
404,336,0,0,54,1
200,26318005,0,1,90,1
404,336,0,0,54,1
404,333,0,0,54,1
200,2576,0,1,132,1
404,318,0,1,66,1
200,3217,0,1,132,1
404,313,0,0,66,1
304,0,0,1,66,1
304,0,0,0,66,1
304,0,0,1,66,1
304,0,0,0,66,1
304,0,0,1,66,1
404,337,0,1,66,1
304,0,0,0,66,1
304,0,0,1,44,1
304,0,0,1,44,1
404,332,0,0,66,1
304,0,0,1,44,1
404,324,0,1,44,1
304,0,0,1,44,1
404,336,0,1,66,1
404,340,0,1,44,1
404,337,0,1,44,1
200,26930866,0,1,31,1
404,339,0,1,44,1
404,331,0,0,66,1
404,336,0,1,44,1
200,2592,0,0,132,1
200,17632,0,0,132,1
304,0,0,0,54,1
404,341,0,1,44,1
404,338,0,1,66,1
304,0,0,0,54,1
404,318,0,0,66,1
404,338,0,1,44,1
304,0,0,0,54,1
304,0,0,0,66,1
200,19244140,0,1,3,1
404,339,0,1,44,1
304,0,0,0,54,1
304,0,0,0,66,1
404,333,0,0,66,1
404,336,0,1,44,1
404,319,0,0,54,1
304,0,0,0,66,1
404,336,0,1,44,1
404,332,0,0,54,1
404,337,0,0,66,1
404,333,0,1,44,1
404,336,0,1,66,1
404,331,0,0,54,1
404,336,0,0,66,1
404,333,0,0,54,2
404,338,0,0,66,2
404,331,0,0,54,2
404,331,0,0,66,2
404,336,0,0,66,2
404,328,0,0,54,2
404,333,0,0,66,2
404,333,0,1,66,2
404,328,0,0,66,2
200,85619205,0,0,22,2
200,2592,0,0,129,2
304,0,0,0,54,2
304,0,0,0,54,2
304,0,0,0,54,2
304,0,0,0,54,2
404,319,0,0,54,2
404,332,0,0,54,2
404,331,0,0,54,2
404,333,0,0,54,2
404,331,0,0,54,2
404,328,0,0,54,2
200,1768,0,1,7,2
200,85619205,0,0,26,2
200,85619205,0,0,34,2
404,318,0,0,65,2
304,0,0,0,65,2
304,0,0,0,65,2
304,0,0,0,65,2
304,0,0,0,65,2
404,337,0,0,65,2
404,336,0,0,65,2
404,338,0,0,65,2
404,336,0,0,65,2
404,333,0,0,65,2
200,1768,0,1,134,2
304,0,0,1,64,2
304,0,0,0,64,2
304,0,0,1,64,2
200,26318005,0,1,90,2
304,0,0,0,64,2
304,0,0,1,64,2
404,340,0,1,64,2
404,337,0,1,64,2
304,0,0,0,64,2
404,335,0,0,64,2
404,332,0,0,64,2
404,339,0,1,64,2
404,336,0,1,64,2
304,0,0,0,50,2
200,1768,0,1,22,2
304,0,0,0,50,2
404,334,0,0,64,2
304,0,0,0,50,2
304,0,0,0,50,2
404,319,0,0,50,2
404,331,0,0,64,2
404,332,0,0,50,2
404,331,0,0,50,2
404,341,0,1,64,2
404,333,0,0,50,2
404,338,0,1,64,2
404,331,0,0,50,2
404,328,0,0,50,2
404,336,0,0,64,2
404,333,0,0,64,2
404,339,0,1,64,2
404,336,0,1,64,2
404,334,0,0,64,2
404,331,0,0,64,2
404,318,0,0,66,2
404,336,0,1,64,2
304,0,0,0,66,2
404,333,0,1,64,2
304,0,0,0,66,2
404,331,0,0,64,2
304,0,0,0,66,2
304,0,0,0,66,2
404,328,0,0,64,2
404,337,0,0,66,2
404,336,0,0,66,2
404,338,0,0,66,2
404,336,0,0,66,2
404,333,0,0,66,2
304,0,0,0,54,2
304,0,0,0,54,2
304,0,0,0,54,2
304,0,0,0,54,2
404,324,0,0,54,2
404,340,0,0,54,2
404,337,0,0,54,2
404,339,0,0,54,2
404,336,0,0,54,2
404,341,0,0,54,2
404,338,0,0,54,2
404,339,0,0,54,2
404,336,0,0,54,2
404,336,0,0,54,2
404,333,0,0,54,2
304,0,0,1,49,2
304,0,0,1,49,2
304,0,0,1,49,2
304,0,0,1,49,2
404,324,0,1,49,2
404,337,0,1,49,2
404,336,0,1,49,2
404,338,0,1,49,2
404,336,0,1,49,2
404,333,0,1,49,2
404,318,0,1,66,2
404,318,0,1,66,2
304,0,0,1,66,2
304,0,0,1,66,2
304,0,0,1,66,3
404,340,0,1,66,3
404,337,0,1,66,3
404,319,0,1,58,3
404,339,0,1,66,3
404,336,0,1,66,3
404,341,0,1,66,3
404,338,0,1,66,3
404,339,0,1,66,3
304,0,0,1,58,3
404,336,0,1,66,3
404,336,0,1,66,3
404,333,0,1,66,3
304,0,0,1,58,3
304,0,0,1,58,3
200,1768,0,1,18,3
304,0,0,1,58,3
404,325,0,1,58,3
404,338,0,1,58,3
404,337,0,1,58,3
404,339,0,1,58,3
404,337,0,1,58,3
404,334,0,1,58,3
304,0,0,1,66,3
304,0,0,1,66,3
404,319,0,1,58,3
304,0,0,1,58,3
200,2582,0,1,132,3
304,0,0,1,58,3
200,2578,0,1,133,3
200,2592,0,0,133,3
304,0,0,1,58,3
304,0,0,1,58,3
404,325,0,1,58,3
404,338,0,1,58,3
404,337,0,1,58,3
200,2582,0,1,132,3
404,339,0,1,58,3
404,337,0,1,58,3
404,318,0,0,66,3
404,318,0,1,66,3
404,334,0,1,58,3
304,0,0,0,66,3
304,0,0,1,66,3
304,0,0,1,66,3
304,0,0,0,66,3
304,0,0,1,64,3
304,0,0,1,66,3
304,0,0,0,64,3
304,0,0,0,66,3
304,0,0,1,64,3
404,340,0,1,66,3
304,0,0,1,66,3
304,0,0,1,64,3
304,0,0,0,66,3
304,0,0,1,64,3
200,951,0,1,130,3
404,337,0,1,66,3
304,0,0,1,66,3
404,337,0,0,66,3
304,0,0,0,64,3
404,340,0,1,64,3
404,339,0,1,66,3
404,336,0,0,66,3
304,0,0,1,64,3
404,337,0,1,64,3
404,336,0,1,66,3
404,338,0,0,66,3
404,337,0,1,64,3
304,0,0,0,64,3
404,341,0,1,66,3
404,336,0,0,66,3
404,339,0,1,64,3
404,332,0,0,64,3
404,338,0,1,66,3
404,336,0,1,64,3
404,333,0,0,66,3
304,0,0,1,64,3
404,339,0,1,66,3
404,336,0,1,64,3
404,337,0,1,64,3
404,336,0,1,66,3
404,341,0,1,64,3
404,336,0,1,66,3
404,338,0,1,64,3
404,331,0,0,64,3
404,333,0,1,66,3
404,338,0,1,64,3
404,336,0,1,64,3
404,339,0,1,64,3
404,333,0,0,64,3
404,336,0,1,64,3
404,338,0,1,64,3
404,336,0,1,64,3
404,336,0,1,64,3
404,331,0,0,64,3
404,333,0,1,64,3
404,336,0,1,64,3
404,333,0,1,64,3
404,328,0,0,64,3
404,333,0,1,64,3
200,2576,0,1,129,3
200,26319010,0,1,112,3
200,19867444,0,1,8,3
200,2592,0,0,129,3
200,951,0,1,129,3
304,0,0,0,64,3
304,0,0,0,64,3
304,0,0,0,64,3
304,0,0,0,50,3
304,0,0,0,50,3
404,340,0,0,64,3
304,0,0,0,50,3
304,0,0,0,50,3
404,319,0,0,50,3
404,337,0,0,64,3
404,332,0,0,50,3
404,331,0,0,50,4
404,340,0,0,64,4
404,333,0,0,50,4
404,331,0,0,50,4
404,337,0,0,64,4
404,328,0,0,50,4
404,339,0,0,64,4
404,336,0,0,64,4
200,951,0,1,132,4
404,339,0,0,64,4
404,336,0,0,64,4
404,341,0,0,64,4
404,338,0,0,64,4
404,341,0,0,64,4
404,338,0,0,64,4
404,339,0,0,64,4
404,336,0,0,64,4
404,339,0,0,64,4
200,26318005,0,1,90,4
404,336,0,0,64,4
404,336,0,0,64,4
404,333,0,0,64,4
404,336,0,0,64,4
404,333,0,0,64,4
304,0,0,0,54,4
200,1768,0,1,22,4
304,0,0,0,54,4
304,0,0,0,54,4
304,0,0,0,54,4
404,319,0,0,54,4
404,332,0,0,54,4
404,331,0,0,54,4
404,333,0,0,54,4
404,331,0,0,54,4
404,328,0,0,54,4
404,318,0,0,66,4
200,3060803,0,1,111,4
304,0,0,0,66,4
304,0,0,0,66,4
404,318,0,0,72,4
304,0,0,0,66,4
404,337,0,0,66,4
304,0,0,0,72,4
404,336,0,0,66,4
404,338,0,0,66,4
304,0,0,0,72,4
404,336,0,0,66,4
404,333,0,0,66,4
304,0,0,0,72,4
404,337,0,0,72,4
200,3060803,0,1,111,4
404,340,0,0,72,4
404,337,0,0,72,4
404,336,0,0,72,4
404,339,0,0,72,4
404,336,0,0,72,4
404,338,0,0,72,4
404,341,0,0,72,4
404,338,0,0,72,4
404,336,0,0,72,4
200,1768,0,1,12,4
404,339,0,0,72,4
404,336,0,0,72,4
404,333,0,0,72,4
200,1768,0,1,110,4
404,336,0,0,72,4
404,333,0,0,72,4
200,951,0,1,127,4
404,352,0,1,82,4
200,85619205,0,0,26,4
200,85619205,0,0,26,4
200,3060803,0,1,111,4
200,2592,0,0,132,4
200,1768,0,1,110,4
200,1768,0,1,134,4
200,490,0,1,64,4
304,0,0,1,64,4
200,2582,0,1,132,4
200,9307,0,1,132,4
404,346,0,1,64,4
404,337,0,1,64,4
200,3060803,0,1,111,4
404,339,0,1,64,4
404,336,0,1,64,4
200,1073033,0,2,26,4
200,2592,0,0,132,4
404,338,0,1,64,4
304,0,0,1,54,4
304,0,0,1,54,4
404,338,0,1,64,4
304,0,0,1,54,4
304,0,0,1,54,4
404,324,0,1,54,4
404,340,0,1,54,4
404,337,0,1,54,4
200,951,0,1,132,4
404,339,0,1,54,4
404,336,0,1,54,4
404,341,0,1,54,4
404,340,0,1,64,4
404,338,0,1,54,4
404,339,0,1,54,4
404,336,0,1,54,4
404,336,0,1,54,4
404,333,0,1,54,4
404,336,0,1,64,4
200,2592,0,0,132,4
304,0,0,1,64,4
404,333,0,1,64,4
304,0,0,0,55,4
304,0,0,0,55,4
304,0,0,0,55,4
304,0,0,0,55,4
404,324,0,0,55,4
404,337,0,0,55,4
404,336,0,0,55,4
404,338,0,0,55,4
404,336,0,0,55,4
404,333,0,0,55,4
200,2576,0,1,129,4
200,1768,0,1,12,4
304,0,0,0,49,4
304,0,0,0,49,4
304,0,0,0,49,4
304,0,0,0,49,4
404,319,0,0,49,4
404,335,0,0,49,5
200,2592,0,0,129,5
404,332,0,0,49,5
404,334,0,0,49,5
404,331,0,0,49,5
404,336,0,0,49,5
404,333,0,0,49,5
404,334,0,0,49,5
404,331,0,0,49,5
404,331,0,0,49,5
404,328,0,0,49,5
304,0,0,0,54,5
304,0,0,0,54,5
304,0,0,0,54,5
304,0,0,0,54,5
404,319,0,0,54,5
404,332,0,0,54,5
404,331,0,0,54,5
404,333,0,0,54,5
404,331,0,0,54,5
404,328,0,0,54,5
404,318,0,1,66,5
304,0,0,1,66,5
200,1768,0,1,14,5
304,0,0,1,66,5
304,0,0,1,66,5
304,0,0,1,66,5
404,337,0,1,66,5
404,336,0,1,66,5
404,338,0,1,66,5
404,336,0,1,66,5
404,333,0,1,66,5
200,26318005,0,1,90,5
200,490,0,0,54,5
304,0,0,0,54,5
404,346,0,0,54,5
200,490,0,1,64,5
404,324,0,0,54,5
404,345,0,0,54,5
304,0,0,1,64,5
404,338,0,0,54,5
404,339,0,0,54,5
404,346,0,1,64,5
200,1768,0,1,26,5
404,338,0,0,54,5
404,337,0,0,54,5
404,340,0,0,54,5
404,337,0,1,64,5
404,339,0,0,54,5
404,336,0,0,54,5
404,337,0,0,54,5
404,339,0,1,64,5
404,339,0,0,54,5
404,340,0,0,54,5
404,341,0,0,54,5
404,336,0,1,64,5
304,0,0,1,53,5
304,0,0,0,53,5
304,0,0,1,53,5
304,0,0,0,53,5
304,0,0,1,53,5
304,0,0,1,53,5
404,324,0,1,53,5
404,338,0,1,64,5
304,0,0,0,54,5
304,0,0,0,54,5
404,338,0,0,54,5
304,0,0,0,53,5
304,0,0,0,53,5
404,338,0,1,64,5
404,319,0,0,53,5
404,337,0,1,53,5
404,336,0,0,54,5
404,339,0,0,54,5
304,0,0,1,66,5
404,332,0,0,53,5
404,336,0,1,53,5
404,331,0,0,53,5
304,0,0,1,66,5
404,338,0,1,53,5
404,340,0,1,64,5
404,333,0,0,53,5
404,336,0,1,53,5
404,331,0,0,53,5
304,0,0,1,66,5
404,333,0,1,53,5
404,328,0,0,53,5
404,336,0,0,54,5
304,0,0,0,66,5
404,336,0,1,64,5
304,0,0,1,66,5
404,333,0,0,54,5
304,0,0,1,66,5
304,0,0,1,66,5
304,0,0,1,64,5
304,0,0,0,66,5
304,0,0,1,66,5
304,0,0,1,66,5
404,333,0,1,64,5
304,0,0,1,66,5
304,0,0,0,66,5
304,0,0,0,54,5
304,0,0,1,55,5
304,0,0,0,54,5
304,0,0,1,55,5
304,0,0,0,54,5
304,0,0,1,55,5
304,0,0,0,54,5
404,319,0,0,54,5
304,0,0,1,55,5
404,325,0,1,55,5
200,2578,0,1,133,5
200,2592,0,0,133,5
404,332,0,0,54,5
404,338,0,1,55,5
404,338,0,1,55,6
404,331,0,0,54,6
404,337,0,1,55,6
200,1768,0,1,110,6
404,333,0,0,54,6
404,337,0,1,55,6
404,331,0,0,54,6
404,339,0,1,55,6
404,339,0,1,55,6
404,328,0,0,54,6
404,337,0,1,55,6
200,1768,0,1,20,6
404,337,0,1,55,6
404,334,0,1,55,6
404,334,0,1,55,6
404,318,0,1,66,6
304,0,0,1,66,6
304,0,0,1,66,6
304,0,0,1,66,6
404,340,0,1,66,6
404,337,0,1,66,6
404,339,0,1,66,6
404,336,0,1,66,6
304,0,0,1,53,6
304,0,0,0,53,6
304,0,0,1,53,6
304,0,0,0,53,6
304,0,0,1,53,6
304,0,0,1,53,6
404,341,0,1,66,6
404,324,0,1,53,6
304,0,0,0,53,6
304,0,0,0,53,6
404,319,0,0,53,6
404,338,0,1,66,6
404,337,0,1,53,6
404,332,0,0,53,6
404,336,0,1,53,6
404,331,0,0,53,6
404,339,0,1,66,6
404,338,0,1,53,6
404,333,0,0,53,6
404,336,0,1,53,6
404,336,0,1,66,6
404,331,0,0,53,6
200,19244140,0,1,3,6
404,333,0,1,53,6
404,328,0,0,53,6
404,336,0,1,66,6
404,333,0,1,66,6
404,318,0,0,66,6
304,0,0,0,66,6
304,0,0,0,66,6
304,0,0,0,66,6
404,337,0,0,66,6
404,336,0,0,66,6
404,338,0,0,66,6
404,336,0,0,66,6
404,333,0,0,66,6
200,951,0,1,130,6
304,0,0,1,54,6
304,0,0,1,54,6
304,0,0,1,54,6
304,0,0,1,54,6
304,0,0,1,54,6
304,0,0,1,54,6
304,0,0,1,54,6
404,324,0,1,54,6
